,productId,productNumber,status,productUpdateDate,owningOrganisationId,owningOrganisationNumber,owningOrganisationName,productName,productDescription,productCategoryId,productImage,boundary,addresses,score,productPixelURL,category,product_types,nextOccurrence
5,649ae4c05b295e258dc919a2,SY0001646,ACTIVE,Tue Jun 27 2023 19:26:32 GMT+0400 (+04),649ae35f71381b5dfe2f8e7c,OR0001243,Seashell Creation & Collection,Seashell Creation & Collection,"Discover a hidden gem, our small local kiosk, showcasing a delightful collection of handcrafted souvenirs proudly made in the Seychelles islands. Immerse yourself in the rich cultural heritage as you browse through a variety of locally crafted treasures. From intricate artworks to unique trinkets, our kiosk offers a genuine reflection of the Seychellois craftsmanship. Take a piece of the islands home with you and cherish the memories of your visit while supporting local artisans. Visit our kiosk and experience the authentic spirit of the Seychelles through our handcrafted souvenirs.",ATTRACTION,"https://assets.parrapi.com/images/decb1c7ab44f3a7c1c9192c92ebba3f1.jpeg?rect=0,875,3000,2250&w=280&h=210&rot=360","-4.349113824995161,55.82900729155732","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'La Passe', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=649ae4c05b295e258dc919a2&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ATTRACTION,SHOPPING,
6,649a994f5b295e258dc91914,SY0001625,ACTIVE,Tue Jun 27 2023 12:18:13 GMT+0400 (+04),649a962518cbf41b911b463a,OR0001223,Souvenir Zilwa,Souvenir Zilwa,"If you're looking for something to remember your trip to the Seychelles by, you should check out the souvenir shop at the centre of La Digue island. They have a wide range of souvenirs and gifts that capture the beauty and culture of these islands. You can find anything from magnets to local handicrafts and jewelry. It's a great place to shop for yourself or your loved ones back home.",ATTRACTION,"https://assets.parrapi.com/images/f720fb2639e204d2cfae01b507c7a707.jpeg?rect=0,0,4096,3072&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'La Passe', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=649a994f5b295e258dc91914&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ATTRACTION,SHOPPING,
0,615189417748822b085f70d9,SY0000564,ACTIVE,Mon Oct 10 2022 10:27:03 GMT+0400 (+04),6149b0093793240d9f52bb4e,OR0000361,Raffles Seychelles,Raffles Spa,"Steps away from the coastline of Anse Takamaka, amidst stunning surroundings, Raffles Spa carefully designed to calm the spirit and awaken the senses. The luxurious spa features 12 treatment pavilions, showcasing the spectacular view of the blue ocean, tropical gardens and dramatic granite boulders.


The magnificence of the lotus is admired by cultures across the world. Elegantly delicate at first glance, the flower’s transformation is an inspiring symbol of revitalisation and raw natural strength. At sunrise, it breaks through into the air, radiant in full bloom, then retires once more to the stillness of the water when night falls. It's this regenerative rise and retreat following the rhythm of the day that influences our vision for a Raffles Spa.",ATTRACTION,"https://assets.parrapi.com/images/e9c5614fabaf88d5797f8045a6f7d456.jpeg?rect=0,994,2652,1989&w=280&h=210&rot=360","-4.7843688,55.5081012","[{'address_type': 'PHYSICAL', 'address_line': 'Anse Takamaka', 'address_line2': '', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=615189417748822b085f70d9&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ATTRACTION,SPARETREAT,
0,62e3dd30dd75d76e4fa2cc93,SY0001125,ACTIVE,Fri Jul 21 2023 13:21:52 GMT+0400 (+04),62d15096db4d49222e64c453,OR0000825,FlySeychelles Water Sport,FlySeychelles Skydiving Center,"We are Seychelles’ premier skydiving center. Located on the fine, powdery-white sand of the Cote d’Or beach in the stunning Anse Volbert bay, we are proud to bring professional skydiving of the highest quality to the Seychelles.

Whether you plan to jump for the first time or you’re an experienced skydiver, we can’t wait to welcome you. Come experience Seychelles skydiving at its best!",ATTRACTION,"https://assets.parrapi.com/images/c6ecb6133cf69acf4494ca824366b236.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.32303,55.755047","[{'address_type': 'PHYSICAL', 'address_line': 'Cote d’or lodge ', 'address_line2': 'Lodge', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62e3dd30dd75d76e4fa2cc93&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ATTRACTION,SPORTREC,
1,627ce74bf3fa1b795a02d058,SY0000880,ACTIVE,Tue Apr 18 2023 09:04:02 GMT+0400 (+04),627cda74c5f48a2d4a5526b2,OR0000652,Seychelles Goof Club,Seychelles Golf Club,"Tucked away on the southeastern coast of Mahe, this challenging 9 hole golf course founded in 1972 beckons you to its spectacular fairways to help you shake of the sand from the beautiful beaches of Seychelles. 
Spread over just 50 acres of what was once a mangrove swamp together with a coconut plantation, being a 9 hole you are able to play as an 18 hole, but the front 9 and back 9 are played from different tee boxes, in total the course measures 4559 meters if played as an 18 hole course, deceptively short. The tight fairways with lack of roll gained on tee shots and small greens could make the par 67 quite a challenge for the unsuspecting visitor.",ATTRACTION,"https://assets.parrapi.com/images/5dc0dc48381fb39ffb78b048fd541fed.jpeg?rect=0,0,4032,3024&w=280&h=210&rot=360","-4.6929145,55.51759","[{'address_type': 'PHYSICAL', 'address_line': 'Reef Estate Road ', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Au Cap', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=627ce74bf3fa1b795a02d058&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ATTRACTION,SPORTREC,
0,6114e452e1ee5c56d5ad9791,SY0000486,ACTIVE,Fri May 12 2023 15:18:34 GMT+0400 (+04),610a71b1b883d9361a859fd0,OR0000312,Seychelles Parks and Gardens Authority,Curieuse Marine National Park,"A sanctuary for flora and fauna, Curieuse Marine National Park, designated 11th June 1979, brings you as close to nature as anyone could wish. Curieuse Island is home to a significant collection of Seychelles' endemic species, from giant tortoises and endemic birds, to the world’s biggest nut, the legendary coco de mer. Visitors to this paradise are offered an array of outdoor experiences. One can follow the guided nature trails, bird watching, barbeques, snorkeling and diving. One of the most interesting areas of the island is the mangrove swamp bordering Baie Laraie. The island is regularly visited by nesting sea turtles. During the nesting period, a large number of small turtles can be seen outside the remains of the causeway at Baie Laraie. 
Curieuse Island has in the past been used as a place to quarantine leprosy sufferers, for almost a hundred years. Today, the ruins of the leprosarium, including national monument, the Doctor House still stands on the shores of Anse Jose. A visit to the marine park will not be complete without admiring the coral reef life. A dive or snorkeling in the park will ensure an encounter with a number of spectacular marine species.",ATTRACTION,"https://assets.parrapi.com/images/349debc6cf04ce0d7b3f524722e7ddaf.jpeg?rect=0,0,3968,2976&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Curieuse', 'islandArea': '', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=6114e452e1ee5c56d5ad9791&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ATTRACTION,ZOOSNCAQU,
1,610a77e9b53a384c9ea11c7e,SY0000469,ACTIVE,Fri Jun 30 2023 23:25:47 GMT+0400 (+04),610a71b1b883d9361a859fd0,OR0000312,Seychelles Parks and Gardens Authority,Veuve Special Reserve,"Located on La Digue, the Veuve Special Reserve forms part of a 200 hectare plateau, on the Western side of the island, and it covers 21 hectares. The Veuve Special Reserve is a special reserve for the protection of wildlife habitats and plant species. It is committed to provide a breeding and feeding habitat for the rare endemic bird species, the Seychelles Black Paradise Flycatcher (Tersiphone corvina) population on La Digue. The reserve is opened to both local and international visitors.  It contains an interesting visitor centre. The reserve focuses on conservation, breeding and nesting habitats for the Paradise Flycatcher, which are fully protected and breed safely and successfully in the best wooded habitat of the park. Staff are available to answer questions and provide guidance in locating the birds. The Reserve also offers numerous other animal and plant species, many of which are endemic to Seychelles and include the Seychelles Sunbird, the Seychelles Bulbul and the Seychelles Terrapins.
Legally designated in 1991, the reserve is managed by Seychelles Parks and Gardens Authority (SPGA) and is the only place on La Digue where visitors can safely appreciate and discover the original low land forest and biodiversity of the island.",ATTRACTION,"https://assets.parrapi.com/images/97876aa200325dd92e9381064b4aeacb.jpeg?rect=0,0,4160,3120&w=280&h=210&rot=360","-4.679574,55.491977","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=610a77e9b53a384c9ea11c7e&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,ATTRACTION,ZOOSNCAQU,
0,60cac23f7d771903bdf107b3,SY0000351,ACTIVE,Thu Feb 23 2023 15:49:19 GMT+0400 (+04),5f452f5e6b6fbb21dff8dd49,OR0000003,ParrAPI ADMIN,Anse  Gaulette,"Great for surfing and easily accessible by road, Anse Gaulette is a wide, family-friendly beach which ends with the iconic Copra rock. A popular southern spot for swimming, snorkeling and family picnics. Situated in the District of Baie Lazare on Mahe.
For those interested in history, this beach is worth a visit if you want to imagine how Lazare Picault probably the first European navigator to set foot on Mahé and take possession of it for France in 1742. This palm-fringed bay on the southwest coast of Mahé has a narrow sandy beach near the road and is one of the quieter spots on the island.",DESTINFO,"https://assets.parrapi.com/images/6101109edaabd6f0bc3d93a1734aa4f6.jpeg?rect=131,0,2048,1536&w=280&h=210&rot=360","-4.7482525,55.4859363","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Baie Lazare', 'city': '', 'state': 'Baie Lazare', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=60cac23f7d771903bdf107b3&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,DESTINFO,BEACHES,
1,60d01d2cf7a51a062a9cd0df,SY0000357,ACTIVE,Fri Jun 24 2022 09:31:24 GMT+0400 (+04),5f452f5e6b6fbb21dff8dd49,OR0000003,ParrAPI ADMIN,Anse A La Mouche,"Situated on the south-western side of Mahé, Anse à la Mouche is a sparkling, large and calm bay with shallow clear waters. Swimming here is very safe and suitable for children as the water remains shallow even at high tide with no strong currents. Close  to a main road ensures that visitors can reach the beach by car or bus.",DESTINFO,"https://assets.parrapi.com/images/c087fbfc628ef5432b9cdc368ce1eb73.jpeg?rect=133,0,2048,1536&w=280&h=210&rot=360","-4.7482525,55.4859363","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Baie Lazare', 'city': '', 'state': 'Baie Lazare', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=60d01d2cf7a51a062a9cd0df&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,DESTINFO,BEACHES,
2,60e525dcd5685d420f9695e7,SY0000405,ACTIVE,Fri Jun 24 2022 11:09:48 GMT+0400 (+04),5f452f5e6b6fbb21dff8dd49,OR0000003,ParrAPI ADMIN,Anse Banane,"Anse Banane is situated on La Digue's east coast, with an open view of the impressive Indian Ocean. With a small very popular snack bar, beautiful views, and easy-access, it is an ideal beach for many visitors to La Digue, and certainly a fine addition to the island's beaches. The water here isn’t particularly deep, so is not the best for swimming. The beach surface is also slightly different from the fine, white sand that many of La Digue’s other beaches offer, as it is slightly coarser here, making it less suitable for families than other options on the island. While not the best beach for swimming or snorkeling, it offers enough to visitors to hold its own.",DESTINFO,"https://assets.parrapi.com/images/0d9205967f22f57d59a40593c34b2665.jpeg?rect=128,0,2048,1536&w=280&h=210&rot=360","-4.3502813,55.8488915","[{'address_type': 'PHYSICAL', 'address_line': 'Anse Banane, La Digue', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=60e525dcd5685d420f9695e7&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,DESTINFO,BEACHES,
